idActeur,idFilm,salaire
156294,10623,42000.0
156963,676,213920.0
156963,929,198640.0
156963,1251,29032.0
157029,602,210000.0
157029,929,364000.0
157549,177,50304.0
157549,5548,27248.0
157626,862,36000.0
157626,863,108000.0
157626,920,144000.0
157626,9487,144000.0
157626,10193,240000.0
158459,69668,162000.0
158459,396371,97200.0
158484,49026,547000.0
158484,324668,262560.0
159057,1955,6000.0
159057,11834,
159264,73,24000.0
159264,363088,168000.0
159394,771,21600.0
159394,1551,31200.0
159394,39538,72000.0
159454,3580,66000.0
159454,14869,210000.0
159454,51540,42000.0
159879,10279,59312.0
159879,49026,674000.0
159887,101,19200.0
159887,1883,40800.0
160888,658,6900.0
160888,2984,9660.0
162828,3580,66000.0
162828,210577,73200.0
162828,363676,72000.0
163742,402,108388.0
163742,446354,110600.0
163775,11092,26400.0
163775,11860,69600.0
163873,608,168000.0
163873,15159,
164021,2503,84000.0
164021,10279,26400.0
164093,769,75500.0
164093,3131,302000.0
164094,6479,629100.0
164094,14462,335520.0
164382,2503,183120.0
164382,4982,261600.0
165424,68727,25160.0
165424,334517,
165787,269149,556800.0
165787,404368,649600.0
166258,197,86400.0
166258,7984,15600.0
166406,862,61080.0
166406,9487,244320.0
166406,10386,142520.0
166658,818,204120.0
166658,10555,243000.0
166658,363676,194400.0
166890,769,49000.0
166890,190955,49980.0
166893,9802,104100.0
166893,20649,34700.0
166893,423204,55520.0
167295,920,144000.0
167295,10193,240000.0
167755,95,195440.0
167755,456165,
168769,33,16800.0
168769,10015,18000.0
168875,109443,140000.0
168875,337339,700000.0
168981,676,168000.0
168981,13448,180000.0
170977,23830,8400.0
170977,446354,60000.0
171167,1713,16800.0
171167,1883,40800.0
171168,1883,40800.0
171168,11092,26400.0
171252,1883,40800.0
171252,10400,60000.0
171297,76493,78000.0
171297,475557,66000.0
171301,177,28800.0
171301,1883,40800.0
171301,11092,26400.0
171584,32657,114000.0
171584,112205,36000.0
171701,106646,120000.0
171701,296098,48000.0
172069,299534,3883248.0
172069,299536,3272400.0
172994,2048,262560.0
172994,9620,131280.0
173428,10527,328200.0
173428,116711,218800.0
173451,121,132720.0
173451,122,157920.0
173451,254,347760.0
173451,763,5040.0
173451,1024,8400.0
173601,1024,6000.0
173601,7980,78000.0
173810,602,90000.0
173810,6415,90000.0
173810,76493,78000.0
174398,767,369000.0
174398,12445,184500.0
174700,5375,248400.0
174700,306819,37260.0
175120,550,327726.0
175120,807,171666.0
175154,181283,98000.0
175154,257785,49000.0
175511,9023,156800.0
175511,16366,
176191,45269,30240.0
176191,82695,122976.0
176191,83542,205632.0
176191,205596,28224.0
176227,155,222000.0
176227,9667,34800.0
176227,68734,53400.0
176777,4982,120000.0
176777,296098,48000.0
177588,5255,198000.0
177588,39691,102000.0
177623,14,18000.0
177623,640,62400.0
177898,1422,108000.0
177898,2567,132000.0
177898,11324,96000.0
178630,12444,372000.0
178630,82695,90768.0
178630,140607,364560.0
179028,762,480.0
179028,9443,6600.0
179188,278,67700.0
179188,5548,35204.0
179771,18,249480.0
179771,597,554400.0
179887,2118,76580.0
179887,18480,91896.0
179887,136400,133468.0
179969,602,90000.0
179969,929,156000.0
180959,51925,
180959,60175,
180970,2002,7800.0
180970,39770,
182280,74,178200.0
182280,23830,9450.0
183180,45269,18000.0
183180,82695,73200.0
183519,68718,165600.0
183519,273248,72864.0
183519,466272,157320.0
183930,857,225960.0
183930,1844,213048.0
184980,62,14400.0
184980,694,22800.0
184980,935,2160.0
184980,2984,4200.0
185033,657,2400.0
185033,8009,19200.0
185044,935,2332.8
185044,2984,4536.0
185257,8195,66000.0
185257,22240,
185270,209355,6134.42
185270,595975,
185296,6312,56840.0
185296,9406,43120.0
185348,39385,4800.0
185348,86868,30595.94
185354,10656,2400.0
185354,12111,
185391,101,26880.0
185391,121936,25200.0
186212,658,3000.0
186212,935,2160.0
186212,10540,19200.0
186469,121,94800.0
186469,122,112800.0
186605,137116,99360.0
186605,140607,405720.0
186605,269149,248400.0
187919,41154,327600.0
187919,154400,18345.6
187919,458156,80080.0
188433,197,86400.0
188433,7984,15600.0
190895,49014,146247.0
190895,69668,356700.0
190895,212716,78474.0
192922,82695,73200.0
192922,267193,42000.0
193048,114,16800.0
193048,1883,40800.0
196899,10637,41640.0
196899,293767,55520.0
198150,297761,1052128.0
198150,400106,538020.0
198150,516525,
198662,2567,132000.0
198662,366668,90000.0
199077,699,33600.0
199077,700,33000.0
202032,767,1268000.0
202032,12444,1268000.0
202032,12445,634000.0
202032,118340,862240.0
202080,73,56000.0
202080,550,176400.0
202402,85,21600.0
202402,1955,6000.0
202691,333484,108000.0
202691,359724,117120.0
202759,18,108000.0
202759,82695,73200.0
202939,1844,79200.0
202939,10623,30000.0
203207,3580,71720.0
203207,214756,88672.0
203950,8834,176400.0
203950,74643,35280.0
204034,16277,
204034,277230,
204034,613367,
204191,32856,80184.0
204191,49026,385500.0
204675,1268,30000.0
204675,19100,
204997,13,126830.0
204997,1443,13836.0
205128,18487,121600.0
205128,154400,15321.6
205128,190955,31008.0
205128,296098,48640.0
205179,137116,273600.0
205179,188927,843600.0
205222,1116,12740.0
205222,10764,392000.0
205659,6116,49000.0
205659,458423,147000.0
206273,37724,240000.0
206273,379149,42000.0
206393,1245,13800.0
206393,11619,178800.0
206393,79113,
206398,1422,205380.0
206398,4982,228200.0
206398,475557,125510.0
206626,18487,120000.0
206626,23830,8400.0
206726,82695,73200.0
206726,107985,24000.0
207297,1429,6000.0
207297,9800,31200.0
207310,345,78000.0
207310,1955,6000.0
208296,209112,537500.0
208296,299534,765400.0
208659,106646,189800.0
208659,396371,56940.0
209196,10184,142000.0
209196,32657,337250.0
209578,118340,1297440.0
209578,283995,1526400.0
209578,335988,1656144.0
209799,23168,44400.0
209799,112205,36000.0
209799,345887,74400.0
209884,12444,300000.0
209884,12445,150000.0
210344,3580,245740.0
210344,74643,67020.0
211413,82695,113460.0
211413,107985,37200.0
211586,272,180000.0
211586,15019,28800.0
212080,18940,20700.0
212080,186161,9660.0
212080,245775,16560.0
212100,15588,37398.24
212100,35552,30000.0
212100,62580,
212100,200645,
212100,519106,
212103,121875,
212103,381262,
212208,32856,375648.0
212208,536869,686280.0
213596,36557,381300.0
213596,195590,54653.0
214701,862,45000.0
214701,863,135000.0
214701,920,180000.0
214701,9460,
214701,9487,180000.0
214701,10193,300000.0
214701,10386,105000.0
215099,818,75600.0
215099,6116,30000.0
216299,920,144000.0
216299,2395,116700.48
216785,146216,100800.0
216785,381283,36000.0
218678,4235,
218678,42741,
218678,49398,
219708,57243,
219708,384727,
219737,68727,24000.0
219737,258489,216000.0
219763,62213,473700.0
219763,82695,192638.0
220573,68734,124600.0
220573,399361,
221581,267193,229390.0
221581,515001,
221581,536869,622630.0
221636,10027,54000.0
221636,52077,38400.0
221857,675,180000.0
221857,258489,216000.0
221857,267193,42000.0
222255,11915,
222255,12089,
222257,42501,
222257,71056,
222487,925,12740.0
222487,10279,43120.0
222667,15383,
222667,40650,
222906,118340,666400.0
222906,168259,744800.0
222942,36998,
222942,401200,24000.0
223229,27061,
223229,44450,
223532,393407,
223532,399121,
223532,487476,
224150,11958,39200.0
224150,60672,
224150,121936,58800.0
224150,173185,
224150,329809,
224181,297761,323840.0
224181,399579,312800.0
224235,38700,
224235,431693,
225004,101,19200.0
225004,1887,48000.0
225479,15709,
225479,121936,18000.0
225479,595975,
225610,274854,288540.0
225610,325789,80150.0
225648,4235,
225648,15383,
225652,57308,
225652,60175,
225653,11183,
225653,33701,
225730,129,75658.0
225730,4935,95568.0
226021,26691,
226021,240832,87520.0
227454,257785,273600.0
227454,306819,164160.0
227454,324668,1313280.0
228714,100830,
228714,322125,
228714,358725,
228714,583268,
228718,37645,28800.0
228718,173185,
228718,228194,26400.0
228719,8892,
228719,15588,98108.05
228719,86837,28017.2
228719,352188,
228930,326597,
228930,669778,
228968,70981,195780.0
228968,140607,368970.0
229136,44453,
229136,50216,
229136,72262,
229634,1887,245920.0
229634,140607,1506260.0
229634,257785,153700.0
229932,12113,238700.0
229932,329718,28985.0
230078,9313,42000.0
230078,11156,
230078,57243,
230078,462503,
230078,512056,
230154,398920,
230154,443401,
230178,2252,144200.0
230178,89455,
230401,80843,
230401,92424,
230401,173185,
230401,286101,
230401,392794,
230401,531735,
230660,383498,296120.0
230660,567604,
231426,2029,
231426,57695,28878.64
231426,528773,
231674,82695,119560.0
231674,258489,352800.0
231857,68718,304800.0
231857,256591,152704.8
231857,399170,88392.0
233298,310,309120.0
233298,640,200928.0
234022,26691,
234022,99770,167140.0
234320,121936,29400.0
234320,431937,
234352,106646,6427400.0
234352,256591,3220127.4
234352,258489,11569320.0
234352,271674,964110.0
234352,297761,11312224.0
234352,466272,6106030.0
234479,10195,851100.0
234479,86834,709250.0
234492,40415,
234492,381262,
234621,241259,206380.0
234621,283227,
234685,18,108000.0
234685,9322,10246.44
234919,767,717000.0
234919,12444,717000.0
234919,12445,358500.0
234921,675,771600.0
234921,12444,1286000.0
234921,12445,643000.0
234921,46332,20576.0
234922,671,274750.0
234922,672,219800.0
234922,673,285740.0
234922,674,329700.0
234922,675,329700.0
234922,767,549500.0
234922,12444,549500.0
234922,12445,274750.0
234923,671,676500.0
234923,672,541200.0
234923,673,703560.0
234923,674,811800.0
234923,675,811800.0
234923,767,1353000.0
234923,12445,676500.0
234924,767,430000.0
234924,12444,430000.0
234924,12445,215000.0
234924,314405,20640.0
234925,674,296400.0
234925,675,296400.0
234925,767,494000.0
234925,12445,247000.0
234926,674,248400.0
234926,675,248400.0
234926,767,414000.0
234926,12444,414000.0
234926,12445,207000.0
234927,767,423500.0
234927,12445,211750.0
234928,767,304000.0
234928,12444,304000.0
234928,12445,152000.0
234929,767,743000.0
234929,12444,743000.0
234929,12445,371500.0
234930,767,594000.0
234930,12445,297000.0
234933,674,218400.0
234933,675,218400.0
234933,767,364000.0
234933,12444,364000.0
234933,12445,182000.0
234933,379149,50960.0
234934,767,997500.0
234934,12444,997500.0
234934,12445,498750.0
234983,44826,204000.0
234983,62213,180000.0
236016,2011,13680.2
236016,43360,
236016,76644,
236016,144726,
236119,17227,
236119,21788,
236327,95,186200.0
236327,771,23940.0
236327,9557,26600.0
236327,16366,
236625,59455,
236625,215303,
236696,299534,1171952.0
236696,299536,987600.0
236903,63310,2400.0
236903,245775,14400.0
236906,9289,12000.0
236906,43360,
236974,10516,
236974,11915,
236974,79762,
237763,19178,
237763,76772,
237881,197796,39600.0
237881,381353,
237882,40061,
237882,309345,
237882,399121,
238393,1407,
238393,7291,
238393,11604,
238460,200645,
238460,452187,
238460,490422,
238765,64890,
238765,67754,
238953,2841,56400.0
238953,452187,
239091,10617,
239091,10618,
239107,68718,120000.0
239107,413362,26400.0
239118,37645,35472.0
239118,478508,
239239,962,1203.59
239239,10098,326.0
239335,38883,
239335,62790,
239366,19178,
239366,48769,3600.0
239398,2721,
239398,45802,
239398,64675,
239421,10353,
239421,11687,
239421,15709,
239421,44155,
239423,10353,
239423,11687,
239590,64337,
239590,64419,
239639,16277,
239639,544510,
240171,24,69240.0
240171,393,69240.0
240724,286217,2625696.0
240724,420817,4449096.0
246297,101,19200.0
246297,10656,2400.0
247622,44450,
247622,44453,
251203,4235,
251203,11657,
252263,33095,
252263,60670,4635.4
252527,5375,257200.0
252527,12445,321500.0
255923,11479,
255923,15097,
258942,51925,
258942,53179,
258942,70532,
258942,72262,
258942,211923,
264812,11156,
264812,35552,30000.0
264812,112205,36000.0
267962,33491,
267962,63892,
267962,86837,42933.6
268470,2594,
268470,7291,
269210,437399,10272.36
269210,669778,
269502,44450,
269502,44453,
271623,2501,72000.0
271623,37645,28800.0
271623,285387,
277526,4909,
277526,5511,
277526,11657,
277526,22183,
278332,11672,
278332,42726,
280195,11479,
280195,21788,
280872,34186,
280872,36998,
286453,57243,
286453,156236,
286453,326597,
288152,11958,12000.0
288152,13726,
294813,929,156000.0
294813,6415,90000.0
298410,227159,186312.0
298410,301528,776300.0
305036,78476,
305036,228194,26400.0
310646,9322,10246.44
310646,15097,
310646,21778,21384.0
358432,1407,
358432,10086,
358432,21778,34927.2
358432,36108,
358432,156236,
358432,199643,
369256,272,180000.0
369256,26428,84000.0
370383,2501,117600.0
370383,6312,56840.0
370383,60670,4635.4
370383,61404,31360.0
378552,33489,
378552,167364,
378552,199643,
378552,375804,
380003,42501,
380003,61226,
383624,228066,84160.0
383624,283227,
383624,306819,31560.0
384316,11912,
384316,61226,
390184,3131,120000.0
390184,241259,204000.0
392417,8195,66000.0
392417,9322,10246.44
400612,591,150000.0
400612,1555,6360.0
411483,2899,70200.0
411483,15097,
431148,51090,13440.0
431148,491472,
431148,544510,
432189,16277,
432189,37645,41280.0
437381,7291,
437381,60672,
453272,15457,
453272,59961,142800.0
453272,222230,
458904,35552,30000.0
458904,344268,
458905,228194,26400.0
458905,241875,
469759,52492,
469759,62580,
490786,277230,
490786,398947,
490786,583268,
507238,15097,
507238,50212,
509467,452188,
509467,456165,
512079,57695,19213.14
512079,209355,6666.07
513677,674,417900.0
513677,291805,250740.0
515313,45269,25200.0
515313,82695,102480.0
534031,36998,
534031,330764,10266.6
534831,2841,184240.0
534831,7291,
536137,4680,
536137,4728,
536137,4909,
536137,11914,
536915,857,84000.0
536915,12490,
538321,929,443300.0
538321,17813,102300.0
538398,2594,
538398,582906,
543136,171,
543136,4909,
543136,11913,
543138,240832,48000.0
543138,293767,48000.0
543261,118340,3374500.0
543261,283995,3970000.0
543261,299534,7066600.0
543261,299536,5955000.0
543261,431693,
543366,65449,
543366,86837,20078.4
543366,89455,
543530,87421,352944.0
543530,118340,1578960.0
543530,206647,2275560.0
543530,283995,1857600.0
543530,299534,3306528.0
543530,299536,2786400.0
543621,58925,
543621,381262,
544397,8195,107800.0
544397,10452,
544397,11479,
544476,38438,
544476,50216,
544476,61226,
544658,15588,37398.24
544658,86868,30595.94
544658,204436,0.04
544658,515841,
544665,26691,
544665,481762,
544669,424619,
544669,443401,
544682,223954,
544682,228408,
544682,344268,
544682,432068,48160.0
544682,489415,
544683,66129,
544683,74944,
544683,369776,
544683,424619,
544684,66129,
544684,369776,
544684,424619,
544685,66129,
544685,369776,
544685,424619,
544954,63892,
544954,366441,
548090,788,32600.0
548090,10650,28688.0
548347,11912,
548347,62675,
548353,4727,
548353,11914,
548353,11915,
548353,40061,
549323,10047,102000.0
549323,17350,
549323,112205,36000.0
549333,245775,19872.0
549333,592480,
549342,197,86400.0
549342,7984,15600.0
549342,12490,
550107,10795,14040.0
550107,31354,
550107,382589,21480.0
550107,542830,
550110,2594,
550110,9322,10246.44
550110,10047,102000.0
550110,57243,
550110,64567,
550110,156236,
550111,39385,4800.0
550111,352188,
550554,16869,378560.0
550554,401981,373152.0
550843,99861,3231200.0
550843,157370,11886.89
550843,299534,4108240.0
550843,299536,3462000.0
551014,44450,
551014,44453,
551476,2976,60000.0
551476,68724,138000.0
552680,10515,
552680,15371,
552683,81,2188.0
552683,10515,
553215,9313,42000.0
553215,377263,
553215,381262,
554284,18,149040.0
554284,2984,5796.0
554595,241875,
554595,528773,
554596,2841,56400.0
554596,31203,
555249,299534,2742624.0
555249,299536,2311200.0
557921,14869,633150.0
557921,37430,325620.0
559369,37430,108000.0
559369,138103,108000.0
563375,309345,
563375,478820,
565498,393,36000.0
565498,68718,120000.0
565498,72784,16800.0
565504,136835,15840.0
565504,339527,
566331,10764,1479600.0
566331,212716,81378.0
567287,72852,5520.0
567287,89456,
567562,269149,329700.0
567562,404368,384650.0
568367,63,35400.0
568367,9800,31200.0
568374,674,218400.0
568374,675,218400.0
568374,767,364000.0
568374,12444,364000.0
568374,12445,182000.0
568378,767,300000.0
568378,12444,300000.0
568385,12444,300000.0
568385,12445,150000.0
568393,12444,316500.0
568393,12445,158250.0
568394,12444,414000.0
568394,12445,207000.0
568395,12444,366000.0
568395,12445,183000.0
568396,12444,300000.0
568396,12445,150000.0
570010,11631,62400.0
570010,146216,100800.0
571265,10527,180000.0
571265,116711,120000.0
572306,51925,
572306,52557,
572306,60175,
572541,6977,93650.0
572541,359940,56190.0
572635,2882,
572635,31203,
572635,57695,17680.8
574130,289153,
574130,375804,
574130,437399,10272.36
574370,7291,
574370,375804,
576173,2294,121660.0
576173,440762,
576173,466272,525350.0
577431,979,
577431,2841,56400.0
577431,35552,30000.0
577645,392044,154000.0
577645,401981,193200.0
577645,426543,336000.0
578093,10353,
578093,11915,
578093,48769,3888.0
578093,50212,
578327,11672,
578327,42726,
578690,37724,240000.0
578690,62213,180000.0
578690,68727,24000.0
578690,145220,60000.0
578690,379149,42000.0
578705,8424,
578705,51090,9600.0
578936,21788,
578936,437399,10272.36
578939,190880,12883.16
578939,258489,216000.0
579211,484751,
579211,519106,
579306,2841,56400.0
579306,21788,
579326,9322,10246.44
579326,10656,2400.0
580227,10939,
580227,12089,
580230,10939,
580230,71056,
580583,13735,
580583,199643,
580583,431937,
580705,5558,
580705,44450,
582044,26691,
582044,77460,
582044,481762,
583309,55976,
583309,60797,
583312,2841,131600.0
583312,67960,
583356,30432,12000.0
583356,91690,
583379,2841,56400.0
583379,15709,
583554,4729,
583554,10516,
583554,11657,
583554,11913,
583554,11915,
583554,19548,
583687,15588,136378.92
583687,26691,
583687,423453,
583897,8195,66000.0
583897,382589,21480.0
585604,2011,8760.0
585604,21788,
585663,9317,
585663,11915,
585663,19548,
585664,9317,
585664,72262,
585700,101,19200.0
585700,86868,30595.94
585700,544510,
585902,120,111600.0
585902,122,112800.0
586191,289151,
586191,342281,
586191,381353,
586191,469055,
586276,34186,
586276,330764,10266.6
586742,27430,
586742,44256,
586757,21788,
586757,152584,11610.0
586757,381255,
586757,414063,24920.73
586757,559401,
587115,89455,
587115,363088,322840.0
587137,9406,26400.0
587137,330764,10266.6
587150,190880,29631.28
587150,431937,
587181,8195,66000.0
587181,595975,
588159,173185,
588159,515841,
588757,62790,
588757,669778,
589127,171,
589127,9317,
589521,11912,
589521,19548,
589521,62790,
590091,9718,87000.0
590091,399170,34800.0
592618,597,240000.0
592618,857,84000.0
612216,944,518840.0
612216,286217,400248.0
639817,209112,300000.0
639817,302946,52800.0
730454,7451,84000.0
730454,8009,19200.0
851784,157336,449460.0
851784,309809,174336.0
851784,426543,326880.0
853194,155,362600.0
853194,49026,490000.0
853194,209112,490000.0
871100,671,150000.0
871100,672,120000.0
910944,74944,
910944,89899,
910944,566454,
928572,13223,178860.0
928572,297761,953920.0
928572,337339,1355000.0
928577,5915,24990.0
928577,363088,233240.0
928638,322,61000.0
928638,1422,219600.0
928638,11324,195200.0
928638,23168,90280.0
928638,168672,97600.0
928638,214756,165920.0
930288,21861,15957.6
930288,268523,
930288,484482,
930809,2721,
930809,10656,2400.0
932523,85735,
932523,228408,
932523,241727,
932523,286101,
932523,384727,
932523,528773,
932524,85735,
932524,177645,
932524,431937,
932721,920,168480.0
932721,9718,101790.0
933271,190955,42840.0
933271,296098,67200.0
935235,195590,47988.0
935235,354859,
935235,392044,122760.0
935235,420817,408456.0
936219,11604,
936219,16277,
936219,60672,
936219,73057,
937218,68727,24000.0
937218,89455,
937641,26691,
937641,366566,
937641,398920,
938390,483,14630.0
938390,1955,7700.0
939100,49001,
939100,91052,
939100,381356,
939589,32657,114000.0
939589,188927,222000.0
942993,920,144000.0
942993,9718,87000.0
942993,399170,34800.0
943199,1407,
943199,26338,
944478,10623,30000.0
944478,466272,114000.0
944614,497,72000.0
944614,597,240000.0
944614,2118,42000.0
945062,70,36000.0
945062,1402,66000.0
945062,517909,
946696,70981,156000.0
946696,140607,294000.0
948173,62,23592.0
948173,935,3538.8
950197,212716,23144.0
950197,340677,27352.0
950773,10527,180000.0
950773,116711,120000.0
956224,671,169750.0
956224,672,135800.0
956224,673,176540.0
956224,674,203700.0
956224,675,203700.0
956224,767,339500.0
956702,36998,
956702,414063,11075.88
956702,590017,
956719,550,75600.0
956719,74643,18000.0
963962,31618,22800.0
963962,87093,12000.0
964421,88794,42000.0
964421,106646,120000.0
964421,299534,427200.0
964421,299536,360000.0
965278,120,170934.0
965278,122,172772.0
965278,32458,1194.7
967376,27205,192000.0
967376,69668,60000.0
967699,269149,180000.0
967699,404368,210000.0
968379,2841,56400.0
968379,11661,26400.0
968379,451646,
968379,528773,
968863,154400,16430.4
968863,340677,16952.0
970534,44048,120000.0
970534,68734,53400.0
971262,241875,
971262,431937,
973135,27205,192000.0
973135,69668,60000.0
973135,192141,6000.0
973667,116711,1492200.0
973667,399579,2536740.0
974912,841,48000.0
974912,9342,114000.0
975597,247,384.0
975597,30588,2400.0
978698,608,392000.0
978698,41154,630000.0
978698,322240,84000.0
982065,281957,162000.0
982065,515047,
982098,2976,60000.0
982098,18487,120000.0
983929,559401,
983929,590017,
986101,45269,35280.0
986101,82695,143472.0
992623,432068,20812.0
992623,471856,
997303,339527,
997303,399170,130500.0
997569,145220,69400.0
997569,314405,16656.0
997887,138103,177840.0
997887,168259,375440.0
1000883,1422,124920.0
1000883,296098,55520.0
1000883,446354,69400.0
1006144,273481,36000.0
1006144,333484,108000.0
1006368,788,30000.0
1006368,1402,66000.0
1008395,83542,356592.0
1008395,120467,104880.0
1009999,141052,1250400.0
1009999,297762,621032.0
1010873,38700,
1010873,49026,490000.0
1010912,45269,50850.0
1010912,82695,206790.0
1010912,335988,735630.0
1011904,8054,69960.0
1011904,140607,571340.0
1011904,157834,19822.0
1014931,52451,246150.0
1014931,228066,131280.0
1015568,146216,100800.0
1015568,322240,36000.0
1016168,339403,796076.0
1016168,458423,1756050.0
1018784,91690,
1018784,382509,
1018784,468207,
1018947,10195,420000.0
1018947,273481,84000.0
1018947,299534,996800.0
1020713,209355,6134.42
1020713,381262,
1021684,99770,161528.0
1021684,199643,
1021684,228194,58256.0
1021684,245775,31776.0
1021684,268523,
1021684,333669,52960.0
1021684,354859,
1023139,88794,618240.0
1023139,140607,4327680.0
1023139,212716,194304.0
1023139,399170,512256.0
1028366,82695,73200.0
1028366,458423,90000.0
1029033,59961,166600.0
1029033,353491,117600.0
1031791,217,222000.0
1031791,399361,
1031791,400106,108000.0
1032074,10795,15256.8
1032074,285387,
1033622,100830,
1033622,241875,
1033622,381356,
1033671,97365,21621.6
1033671,329809,
1033739,330764,48920.35
1033739,384727,
1033745,152584,6071.6
1033745,381353,
1034681,383498,519420.0
1034681,567604,
1036563,608,215600.0
1036563,41154,346500.0
1037815,44453,
1037815,50216,
1038501,4909,
1038501,62363,
1040850,14869,210000.0
1040850,241875,
1040850,452188,
1041524,914,2400.0
1041524,28971,
1041524,30588,2400.0
1043304,95,602840.0
1043304,568,223912.0
1043304,11321,236830.0
1043304,74643,64590.0
1044954,117263,85120.0
1044954,399579,206720.0
1045532,2395,116700.48
1045532,245775,14400.0
1045763,914,2524.0
1045763,3082,1893.0
1047649,399579,1321920.0
1047649,420809,660960.0
1048648,857,97160.0
1048648,306819,20820.0
1048753,245775,23520.0
1048753,431937,
1048793,2882,
1048793,11604,
1048793,432068,36188.8
1048963,74643,18000.0
1048963,210577,73200.0
1050988,640,62400.0
1050988,281957,162000.0
1050988,381283,36000.0
1051672,100830,
1051672,381356,
1052209,146216,366240.0
1052209,297762,649640.0
1052284,16869,170800.0
1052284,120467,73200.0
1052339,393,58800.0
1052339,1991,49000.0
1052339,285923,131320.0
1054325,597,240000.0
1054325,857,84000.0
1054325,1248,60000.0
1054325,7451,84000.0
1054325,181283,60000.0
1060475,62764,168980.0
1060475,136400,121268.0
1062688,423,42000.0
1062688,424,26400.0
1063356,36998,
1063356,245775,14400.0
1063356,330764,10266.6
1063405,658,3000.0
1063405,935,2160.0
1066138,49026,300000.0
1066138,106646,120000.0
1066138,296098,48000.0
1067187,500,1440.0
1067187,68718,120000.0
1067187,466272,114000.0
1068811,109443,60000.0
1068811,337339,300000.0
1070855,155,404780.0
1070855,36557,328200.0
1072798,297761,452672.0
1072798,396371,77160.0
1074615,70981,218400.0
1074615,379149,58800.0
1075112,121875,
1075112,173185,
1075113,121875,
1075113,221667,
1075115,121875,
1075115,490422,
1075355,10047,198220.0
1075355,228968,
1075845,49026,547000.0
1075845,106646,218800.0
1076406,22183,
1076406,44450,
1076406,44453,
1076707,228194,28688.0
1076707,431937,
1077537,177645,
1077537,423453,
1077782,808,91920.0
1077782,929,199160.0
1077782,141052,459600.0
1077782,209112,383000.0
1077833,10047,102000.0
1077833,21778,21384.0
1077844,953,124200.0
1077844,10527,248400.0
1077844,10555,124200.0
1078993,58090,
1078993,512056,
1081122,44214,16120.0
1081122,381283,37200.0
1082706,283995,240000.0
1082706,500860,
1083010,84316,
1083010,299534,964048.0
1083010,299536,812400.0
1083451,1422,252000.0
1083451,311324,420000.0
1083451,324668,336000.0
1083807,17578,156000.0
1083807,296098,48000.0
1083979,1626,76.8
1083979,4191,896.4
1086615,11156,
1086615,35552,30000.0
1089421,402,58800.0
1089421,10354,
1090782,672,120000.0
1090782,674,180000.0
1090783,672,130400.0
1090783,674,195600.0
1091324,383498,152680.0
1091324,384018,277600.0
1091324,567604,
1092236,30432,12000.0
1092236,91690,
1093974,675,334200.0
1093974,206647,545860.0
1095101,841,48000.0
1095101,9342,114000.0
1098457,35552,30000.0
1098457,61404,19200.0
1100818,5511,
1100818,44450,
1102409,254904,18000.0
1102409,286217,129600.0
1105079,120467,337560.0
1105079,157834,95642.0
1105079,359940,168780.0
1105278,31203,
1105278,289171,
1105706,136400,119560.0
1105706,156022,107800.0
1106232,760,
1106232,1871,
1106266,136835,15840.0
1106266,293767,48000.0
1109702,383498,226600.0
1109702,567604,
1110405,212716,119108.0
1110405,286217,1169424.0
1114080,2841,56400.0
1114080,15709,
1114419,86868,30595.94
1114419,456165,
1114419,595975,
1114427,98,288400.0
1114427,26428,196000.0
1114614,37645,47040.0
1114614,432618,
1114996,591,150000.0
1114996,30432,12000.0
1115077,268523,
1115077,446044,
1115997,298,102000.0
1115997,68734,53400.0
1116442,862,49680.0
1116442,863,149040.0
1116442,10193,331200.0
1116442,301528,289800.0
1116827,602,90000.0
1116827,929,156000.0
1116907,929,160680.0
1116907,1422,111240.0
1116907,190955,31518.0
1117806,5511,
1117806,11657,
1120883,37430,217440.0
1120883,299534,860096.0
1120883,383498,265760.0
1121169,144566,
1121169,358725,
1121169,463387,
1121975,205596,29344.0
1121975,379149,73360.0
1122227,862,50400.0
1122227,920,201600.0
1125195,2721,
1125195,49398,
1125601,38883,
1125601,89899,
1125601,228066,55520.0
1125601,314405,16656.0
1128854,155,362600.0
1128854,62213,294000.0
1128902,382589,21480.0
1128902,384727,
1129738,550,75600.0
1129738,1402,66000.0
1129738,10354,
1130451,247,1036.8
1130451,506,6917.92
1130451,967,38880.0
1130613,2721,
1130613,71056,
1132048,10353,
1132048,11479,
1132048,22240,
1132048,50216,
1132153,155,222000.0
1132153,118340,204000.0
1132641,16277,
1132641,432068,25903.2
1132749,2268,249840.0
1132749,76338,235960.0
1132749,250734,
1133063,68718,120000.0
1133063,273248,52800.0
1133349,64682,430710.0
1133349,283995,820400.0
1136406,299534,3609840.0
1136406,299536,3042000.0
1136406,431693,
1138005,4561,
1138005,61226,
1139100,110428,4214.94
1139100,371865,9725.68
1139100,471856,
1139349,383498,373120.0
1139349,567604,
1142152,760,
1142152,5558,
1142152,64890,
1143786,86868,30595.94
1143786,344268,
1145402,10279,26400.0
1145402,20649,30000.0
1146860,15588,37398.24
1146860,167364,
1146860,177645,
1147918,145220,104800.0
1147918,379149,73360.0
1147921,145220,60000.0
1147921,379149,42000.0
1148198,55976,
1148198,79762,
1148198,190880,25251.0
1148455,118340,425680.0
1148455,283995,500800.0
1150505,2841,56400.0
1150505,50212,
1150910,152584,5160.0
1150910,487631,
1151957,62213,180000.0
1151957,306819,18000.0
1152008,41154,441000.0
